Title,Year,Source title,DOI,Link
"Practical non-malleable codes from more extractable hash functions",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978352","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995480625&doi=10.1145%2f2976749.2978352&partnerID=40&md5=ea8b7c0d3e289ef0dafa044d6f76ad44"
"Transparency overlays and applications",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995466528&doi=10.1145%2f2976749.2978404&partnerID=40&md5=433a949a0610527c49faf13308cb3c66"
"DEMOS-2: Scalable E2E verifiable elections without random oracles",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813727","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954175627&doi=10.1145%2f2810103.2813727&partnerID=40&md5=a956f77ed52e976b25765808f3ee5429"
"Detecting and exploiting Second Order denial-of-service vulnerabilities in web applications",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813680","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954091093&doi=10.1145%2f2810103.2813680&partnerID=40&md5=2e26329578c7824bb4428b4739b1bf6f"
"Secure Single-Server Aggregation with (Poly)Logarithmic Overhead",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3417885","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096192316&doi=10.1145%2f3372297.3417885&partnerID=40&md5=aed36f2a36c1ef2b3acb90dc4a916647"
"Distributed vector-ole: Improved constructions and implementation",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363228","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075934110&doi=10.1145%2f3319535.3363228&partnerID=40&md5=743bf6ae3a1a7d41ac30f7087edcb2fa"
"Matryoshka: Fuzzing deeply nested branches",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363225","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075923856&doi=10.1145%2f3319535.3363225&partnerID=40&md5=6294dda693b651dd98b3f00ab37f9bef"
"Analyzing subgraph statistics from extended local views with decentralized differential privacy",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3354253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075917841&doi=10.1145%2f3319535.3354253&partnerID=40&md5=fee57f424796814c986957128e552621"
"Quantitative verification of neural networks and its security applications",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3354245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075914071&doi=10.1145%2f3319535.3354245&partnerID=40&md5=887417fabc5b5f29bb2c8a519762af7f"
"Alchemy: A language and compiler for homomorphic encryption made easy",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3243734.3243828","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056853346&doi=10.1145%2f3243734.3243828&partnerID=40&md5=32e9c58fcca869a820176344919456b3"
"Mystique: Uncovering information leakage from browser extensions",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3243734.3243823","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056846218&doi=10.1145%2f3243734.3243823&partnerID=40&md5=f601bad6d269e609f1a1e4c1f6bba469"
"Threat intelligence computing",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3243734.3243829","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056837400&doi=10.1145%2f3243734.3243829&partnerID=40&md5=043c3f31176debfdf05bee8e59ad9fbf"
"Are we there yet? Understanding the challenges faced in complying with the General Data Protection Regulation (GDPR)",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3267357.3267368","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056762915&doi=10.1145%2f3267357.3267368&partnerID=40&md5=712b0fd199d107065e0c3bfe05912493"
"JITGuard: Hardening just-in-time compilers with SGX",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3134037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041447327&doi=10.1145%2f3133956.3134037&partnerID=40&md5=56c8e066a641061cbab2b6f9ab7bb646"
"T/Key: Second-Factor authentication from secure hash chains",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3133989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041437037&doi=10.1145%2f3133956.3133989&partnerID=40&md5=2f7ba20c76d0a351c24c48eb4759cb9a"
"Hindsight: Understanding the evolution of ui vulnerabilities in mobile browsers",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3133987","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041431061&doi=10.1145%2f3133956.3133987&partnerID=40&md5=38c49221a2947680805b2e1c4569c629"
"Identity-concealed authenticated encryption and key exchange",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978350","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995537950&doi=10.1145%2f2976749.2978350&partnerID=40&md5=b48400bbe4601faa13006bfb6d09132e"
"Differentially private Bayesian programming",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978371","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995467622&doi=10.1145%2f2976749.2978371&partnerID=40&md5=f832c855c4878be94ab2d0375a8c8834"
"The sounds of the phones: Dangers of zero-effort second factor login based on ambient audio",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978328","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995377076&doi=10.1145%2f2976749.2978328&partnerID=40&md5=c1dffb75ab51e69ddfca6ad3fc56bfeb"
"Lattice basis reduction attack against Physically Unclonable Functions",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813723","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954195113&doi=10.1145%2f2810103.2813723&partnerID=40&md5=b11d2a696427174a1e1ce0dd0d61273f"
"Deniable key exchanges for secure messaging",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813616","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954146338&doi=10.1145%2f2810103.2813616&partnerID=40&md5=dac35b00fdb241072687dd504aa7e9ec"
"Group signatures with probabilistic revocation: A computationally-scalable approach for providing privacy-preserving authentication",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813602","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954141054&doi=10.1145%2f2810103.2813602&partnerID=40&md5=42b0373c63b27337c500d620aee4991e"
"Exploiting temporal dynamics in Sybil defenses",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813693","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954131005&doi=10.1145%2f2810103.2813693&partnerID=40&md5=795a53afed329884591b7777452243ec"
"PrivFL: Practical privacy-preserving federated regressions on high-dimensional data over mobile networks",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338466.3358926","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076122155&doi=10.1145%2f3338466.3358926&partnerID=40&md5=fece745dcba5f5636d6b74d0a0c277e5"
"Detecting fake accounts in online social networks at the time of registrations",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363198","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075953453&doi=10.1145%2f3319535.3363198&partnerID=40&md5=fb1be8e9fa2010640d0184c5d2bb788a"
"Matched and mismatched SOCs: A qualitative study on security operations center issues",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3354239","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075931021&doi=10.1145%2f3319535.3354239&partnerID=40&md5=1d614af1d92cef0f0bb081abe5abdf7a"
"Sectee: A software-based approach to secure enclave architecture using TEE",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075931008&doi=10.1145%2f3319535.3363205&partnerID=40&md5=680c3a19a765734675d9012804531028"
"Deepintent: Deep icon-behavior learning for detecting intention-behavior discrepancy in mobile apps",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363193","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075921987&doi=10.1145%2f3319535.3363193&partnerID=40&md5=66ae0909a07547cc7ebf867984069867"
"Erlay: Efficient transaction relay for bitcoin",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3354237","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075919218&doi=10.1145%2f3319535.3354237&partnerID=40&md5=4be981e5ee5f456ae79a782ccce39a1b"
"LibreCan: Automated can message translator",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363190","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075917558&doi=10.1145%2f3319535.3363190&partnerID=40&md5=734c187f88631c290078295a42f5e8a3"
"Unveiling hardware-based data prefetcher, a hidden source of information leakage",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3243734.3243736","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056861340&doi=10.1145%2f3243734.3243736&partnerID=40&md5=547f2bdac7ab1d9fc9e7ec959a5385a0"
"DP-Finder: Finding differential privacy violations by sampling and optimization",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3243734.3243863","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056842717&doi=10.1145%2f3243734.3243863&partnerID=40&md5=39e98997324019e91cc9bab69791be86"
"Practical quantum-safe voting from lattices",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3134101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041452124&doi=10.1145%2f3133956.3134101&partnerID=40&md5=84d57a1c951c8cdcf066a638d0e8d59e"
"Detecting structurally anomalous logins within enterprise networks",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3134003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041441305&doi=10.1145%2f3133956.3134003&partnerID=40&md5=03d1e5ca4412054aaa5e40ef544c01d4"
"Message-recovery attacks on Feistel-based format preserving encryption",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978390","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995538959&doi=10.1145%2f2976749.2978390&partnerID=40&md5=59f8fc391c72cdde9bc9cb32eddec44b"
"New security threats caused by IMS-based SMS service in 4G LTE networks",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978393","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995528900&doi=10.1145%2f2976749.2978393&partnerID=40&md5=73baa2414da8599b977e3189170898c0"
"An empirical study of mnemonic sentence-based password generation strategies",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978346","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995468059&doi=10.1145%2f2976749.2978346&partnerID=40&md5=d155ecd3d94e07a772532d9789dab1b4"
"Cross-site search attacks",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813688","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954188364&doi=10.1145%2f2810103.2813688&partnerID=40&md5=cd63adefeff812a9f2fb25c069f071ad"
"CacheBrowser: Bypassing Chinese censorship without proxies using cached content",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813696","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954118313&doi=10.1145%2f2810103.2813696&partnerID=40&md5=482d4242493ee7939de0f93dca846a01"
"Automating fast and secure translations from Type-I to Type-III pairing schemes",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813601","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954115672&doi=10.1145%2f2810103.2813601&partnerID=40&md5=fb1e9cde29ee08f973c809b218b2a39f"
"Static detection of packet injection vulnerabilities - A case for identifying attacker-controlled implicit information leaks",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813643","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954092035&doi=10.1145%2f2810103.2813643&partnerID=40&md5=54a1514c3e8602c151d734be84c8f8ef"
"ASTRA: High throughput 3PC over rings with application to secure prediction",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338466.3358922","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076111538&doi=10.1145%2f3338466.3358922&partnerID=40&md5=33e9ffa59e6b27f9dc932747d1bddf0a"
"Hardware-backed heiST: Extracting ECDSA keys from Qualcomm's Trustzone",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3354197","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075954234&doi=10.1145%2f3319535.3354197&partnerID=40&md5=3b65e3c3ca5acd7d2f2f7bdc14b7b01a"
"Poster: Detecting audio adversarial example through audio modification",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363246","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075949873&doi=10.1145%2f3319535.3363246&partnerID=40&md5=51ebb2622c1d0489a5ef500d55d0de75"
"HidenoSeek: Camouflaging malicious Javascript in benign asts",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3345656","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075949056&doi=10.1145%2f3319535.3345656&partnerID=40&md5=e07d8aea57b2556903f152a669a194e2"
"Encrypted databases: New volume attacks against range queries",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363210","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075940662&doi=10.1145%2f3319535.3363210&partnerID=40&md5=37f6b72070e7da34007a4d2e205c7da3"
"Peeves: Physical event verification in smart homes",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3354254","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075940037&doi=10.1145%2f3319535.3354254&partnerID=40&md5=5c53e42e7d2c277a5c98ca614f3917b0"
"PrivDPI: Privacy-preserving encrypted traffic inspection with reusable obfuscated rules",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3354204","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075920734&doi=10.1145%2f3319535.3354204&partnerID=40&md5=e9dbc14feb996ed5432b3fe3f8fc81a6"
"Lifelong anomaly detection through unlearning",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363226","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075913464&doi=10.1145%2f3319535.3363226&partnerID=40&md5=fcbc75928dbeeaf9ce12d18e076b1ee9"
"Switchless calls made practical in intel SGX",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3268935.3268942","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056725283&doi=10.1145%2f3268935.3268942&partnerID=40&md5=c681fbf37419e0a76e01532c265523bf"
"Learning based anomaly detection for industrial arm applications",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3264888.3264894","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056724560&doi=10.1145%2f3264888.3264894&partnerID=40&md5=41c7e247a25ddd250473ca8a5e30a6b7"
"Herding vulnerable cats: A statistical approach to disentangle joint responsibility forweb security in shared hosting",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3133971","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041449680&doi=10.1145%2f3133956.3133971&partnerID=40&md5=730b93d7546ff89e129dde598e4232ba"
"A fast and verified software stack for secure function evaluation",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3134017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041448719&doi=10.1145%2f3133956.3134017&partnerID=40&md5=353a00d72f33d57398617767abfba948"
"Nonmalleable information flow control",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3134054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041439920&doi=10.1145%2f3133956.3134054&partnerID=40&md5=8d80b5b097d8e132c058dffd215045d5"
"Faulds: A Non-parametric iterative classifier for internet-wide os fingerprinting",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3133963","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041432092&doi=10.1145%2f3133956.3133963&partnerID=40&md5=ac875de524a80eb38d6ba7dfae587411"
"MEMS gyroscopes as physical unclonable functions",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978295","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995495257&doi=10.1145%2f2976749.2978295&partnerID=40&md5=b158c526971877966d30841b69599366"
"SafeDSA: Safeguard dynamic spectrum access against fake secondary users",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813717","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954192910&doi=10.1145%2f2810103.2813717&partnerID=40&md5=6333bf17977a90a0150052f1f4978626"
"DNS Cache Poisoning Attack Reloaded: Revolutions with Side Channels",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3417280","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096170438&doi=10.1145%2f3372297.3417280&partnerID=40&md5=162f68e695b70e3483729fe6781da41f"
"Dumbo: Faster Asynchronous BFT Protocols",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3417262","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090337969&doi=10.1145%2f3372297.3417262&partnerID=40&md5=27b54f4ed4aa542b6a50f3c12d71e3a2"
"An in-depth look into SDN topology discovery mechanisms: Novel attacks and practical countermeasures",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3354194","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075950470&doi=10.1145%2f3319535.3354194&partnerID=40&md5=c18f944681d2fe44f933b64edfcbb021"
"DeePMEM: Learning graph neural network models for fast and robust memory forensic analysis",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3243734.3243813","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056870044&doi=10.1145%2f3243734.3243813&partnerID=40&md5=448b0b2b0f8699ac38267bad74c4ae73"
"The waterfall of liberty: Decoy routing circumvention that resists routing attacks",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3134075","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041450739&doi=10.1145%2f3133956.3134075&partnerID=40&md5=6093f7736379bf25bc02e9727eb55cce"
"Deemon: Detecting CSRF with dynamic analysis and property graphs",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3133959","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041448714&doi=10.1145%2f3133956.3133959&partnerID=40&md5=beefff179e24a8e19041e90a4122764b"
"Capturing malware propagations with code injections and Code-Reuse Attacks",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3134099","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041445657&doi=10.1145%2f3133956.3134099&partnerID=40&md5=d74ee5d19996763496a9428f869eb0ac"
"Tail attacks on web applications",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3133968","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041440693&doi=10.1145%2f3133956.3133968&partnerID=40&md5=7ea13f5e30edb5b583d5ff271acf51ac"
"Deterministic browser",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3133996","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041435354&doi=10.1145%2f3133956.3133996&partnerID=40&md5=2ac31ada0b577b704e41f6c2069c7141"
"S3ORAM: A Computation-Efficient and constant client bandwidth blowup oram with shamir secret sharing",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3134090","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041432552&doi=10.1145%2f3133956.3134090&partnerID=40&md5=0d824e37d05c33ba580e8fe1bb2a7df6"
"Poster: Rust SGX SDK: Towards memory safety in intel SGX enclave",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3138824","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041432072&doi=10.1145%2f3133956.3138824&partnerID=40&md5=12edd8afe176b5699f5415433ffbb436"
"Poster: Inaudible voice commands",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3138836","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041431278&doi=10.1145%2f3133956.3138836&partnerID=40&md5=69fb78a3bd92a084a005f41342c84372"
"DEFTL: Implementing plausibly deniable encryption in flash translation layer",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3134011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038920206&doi=10.1145%2f3133956.3134011&partnerID=40&md5=b2be83013406edee3d9e85a72d3d4632"
"Private circuits III: Hardware trojan-resilience via testing amplification",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978419","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995487679&doi=10.1145%2f2976749.2978419&partnerID=40&md5=7982b1f650296b39cde0213e26844f4c"
"Chainsaw: Chained automated workflow-based exploit generation",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978380","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995480706&doi=10.1145%2f2976749.2978380&partnerID=40&md5=eaf3ae179279f6e0954e91713f58b6aa"
"Call me back! Attacks on system server and system apps in Android through synchronous callback",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978342","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995477326&doi=10.1145%2f2976749.2978342&partnerID=40&md5=945feb355c37717751bab7ecce41bd86"
"On the provable security of (EC)DSA signatures",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978413","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995450918&doi=10.1145%2f2976749.2978413&partnerID=40&md5=fc5eb478a933c9d64286d37534b00ed5"
"A surfeit of SSH cipher suites",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978364","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995380161&doi=10.1145%2f2976749.2978364&partnerID=40&md5=f26f377ec1ecc313f76f037639e28d80"
"(Un)linkable pseudonyms for governmental databases",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813658","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954183158&doi=10.1145%2f2810103.2813658&partnerID=40&md5=a6b336f93cae36954c56ed9deaba648e"
"Traitor Deterring Schemes: Using bitcoin as collateral for digital content",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813698","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954098252&doi=10.1145%2f2810103.2813698&partnerID=40&md5=37e0c4b58e7df04b18f63676a4c98023"
"Ferret: Fast Extension for Correlated OT with Small Communication",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3417276","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096201366&doi=10.1145%2f3372297.3417276&partnerID=40&md5=8865c091496a919828ec2d025f526867"
"Censored Planet: An Internet-wide, Longitudinal Censorship Observatory",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3417883","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096173272&doi=10.1145%2f3372297.3417883&partnerID=40&md5=85f365fdbebfdc5dd3f6f251c22d75d8"
"S-FaaS: Trustworthy and accountable function-as-a-service using Intel SGX",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338466.3358916","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076110513&doi=10.1145%2f3338466.3358916&partnerID=40&md5=566cfbdf5275ea5998adb190959244a1"
"Where does it go? Refining indirect-call targets with multi-layer type analysis",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3354244","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075946835&doi=10.1145%2f3319535.3354244&partnerID=40&md5=caf5a3d880ccad0a3c08cb4a8d794101"
"Practical fully secure three-party computation via sublinear distributed zero-knowledge proofs",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363227","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075944454&doi=10.1145%2f3319535.3363227&partnerID=40&md5=33d204eb98378d602880dffdb2001707"
"Oh, the places you've been! User reactions to longitudinal transparency about third-party web tracking and inferencing",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363200","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075941234&doi=10.1145%2f3319535.3363200&partnerID=40&md5=8eebb903bc6d265edb5e5aef07a9d765"
"Galactics: Gaussian sampling for lattice-based constant-time implementation of cryptographic signatures, revisited",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363223","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075936121&doi=10.1145%2f3319535.3363223&partnerID=40&md5=ffe59b2dc45bde60ddcc49f14174d74f"
"Generalizing the SPDZ compiler for other protocols",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3243734.3243854","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056880904&doi=10.1145%2f3243734.3243854&partnerID=40&md5=d2495a97848a8a84e81d19e88d77ad2a"
"Lattice-based ZK-Snarks from square span programs",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3243734.3243845","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056871345&doi=10.1145%2f3243734.3243845&partnerID=40&md5=f337ff9b99e1cb52ac6c59858027fb68"
"“What was that site doing with my Facebook password?” Designing password-reuse notifications",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3243734.3243767","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056807532&doi=10.1145%2f3243734.3243767&partnerID=40&md5=571f6029a601f3a600932b739f5107fb"
"Poster: Intrusion detection system for in-vehicle networks using sensor correlation and integration",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.313884","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041452267&doi=10.1145%2f3133956.313884&partnerID=40&md5=4a2a9efd79a4da57fff8b9e7505f16bf"
"DUPLO: Unifying Cut-and-Choose for garbled circuits",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145//3133956.3133991","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041446860&doi=10.1145%2f%2f3133956.3133991&partnerID=40&md5=c92f8739360c7d453a05ff8c60cbd9fa"
"Implementing BP-Obfuscation Using graph-induced encoding",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3133976","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041435116&doi=10.1145%2f3133956.3133976&partnerID=40&md5=a7ff1f0ea612cd14c45db6ee3c773a69"
"Poster: Semi-supervised classification for dynamic android malware detection",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3138838","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041434558&doi=10.1145%2f3133956.3138838&partnerID=40&md5=3fe3ceb06f66ce6cd3fe307463b752e9"
"An in-depth study of more than ten years of Java exploitation",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978361","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995469359&doi=10.1145%2f2976749.2978361&partnerID=40&md5=e342795731aa2236e8fd04aad6655f75"
